game_id,game_date,player_id,player_full_name,player_team_id,player_team_name,home_team,opponent_team_id,opponent_team_name,points,rebounds,assists,steals,blocks,fg_percentage,minutes_played
894,2002-05-22,7,Kyrie Irving,7,Dallas Mavericks,False,20,New York Knicks,22,4,10,2,0,0.542,38.5
895,2001-02-24,6,Luka Doncic,14,Los Angeles Lakers,False,24,Phoenix Suns,14,6,5,0,3,0.542,38.6
896,2008-06-27,10,Russell Westbrook,8,Denver Nuggets,False,28,Toronto Raptors,16,8,10,5,2,0.476,32.7
897,2017-06-18,10,Russell Westbrook,8,Denver Nuggets,False,26,Sacramento Kings,12,15,3,0,3,0.519,31.4
898,2014-09-28,8,Anthony Davis,7,Dallas Mavericks,True,16,Miami Heat,17,9,4,3,3,0.595,33.9
899,2018-06-30,3,Jason Tatum,2,Boston Celtics,False,5,Chicago Bulls,20,9,6,1,3,0.42,33.4
900,2007-06-14,2,Stephen Curry,10,Golden State Warriors,True,3,Brooklyn Nets,19,8,10,4,3,0.576,31.1
901,2017-06-03,5,Nikola Jokic,8,Denver Nuggets,True,16,Miami Heat,24,8,7,0,0,0.508,38.1
902,2004-08-18,2,Stephen Curry,10,Golden State Warriors,True,24,Phoenix Suns,28,10,10,0,2,0.454,37.6
903,2005-08-01,9,Kawhi Leonard,13,LA Clippers,False,19,New Orleans Pelicans,34,13,6,2,1,0.439,34.0
904,2012-09-15,5,Nikola Jokic,8,Denver Nuggets,False,1,Atlanta Hawks,28,5,5,4,1,0.454,32.3
905,2020-02-01,2,Stephen Curry,10,Golden State Warriors,True,19,New Orleans Pelicans,29,12,6,0,3,0.521,40.1
906,2013-09-29,10,Russell Westbrook,8,Denver Nuggets,False,16,Miami Heat,32,12,4,1,3,0.484,35.2
907,2003-06-14,9,Kawhi Leonard,13,LA Clippers,True,4,Charlotte Hornets,32,14,8,3,0,0.493,33.8
908,2004-04-25,3,Jason Tatum,2,Boston Celtics,False,10,Golden State Warriors,15,10,5,1,3,0.453,34.9
909,2002-04-18,2,Stephen Curry,10,Golden State Warriors,True,9,Detroit Pistons,32,5,5,5,0,0.582,37.7
910,2010-08-18,10,Russell Westbrook,8,Denver Nuggets,True,18,Minnesota Timberwolves,36,6,7,5,3,0.524,32.7
911,2009-08-18,10,Russell Westbrook,8,Denver Nuggets,True,21,Oklahoma City Thunder,39,8,8,2,1,0.426,37.6
912,2000-11-13,6,Luka Doncic,14,Los Angeles Lakers,True,13,LA Clippers,16,3,5,3,1,0.55,31.7
913,2019-03-28,3,Jason Tatum,2,Boston Celtics,True,24,Phoenix Suns,24,13,10,3,1,0.527,31.9
914,2007-03-03,5,Nikola Jokic,8,Denver Nuggets,False,7,Dallas Mavericks,20,9,8,0,1,0.431,35.4
915,2008-04-07,6,Luka Doncic,14,Los Angeles Lakers,True,7,Dallas Mavericks,35,6,8,1,0,0.513,32.8
916,2002-08-15,7,Kyrie Irving,7,Dallas Mavericks,True,26,Sacramento Kings,27,3,9,5,3,0.48,38.6
917,2003-10-05,3,Jason Tatum,2,Boston Celtics,True,24,Phoenix Suns,32,6,6,1,3,0.429,33.0
918,2020-06-18,1,LeBron James,14,Los Angeles Lakers,False,26,Sacramento Kings,38,15,5,0,3,0.445,30.2
919,2023-04-13,6,Luka Doncic,14,Los Angeles Lakers,True,16,Miami Heat,29,3,10,3,1,0.412,39.4
920,2010-06-26,6,Luka Doncic,14,Los Angeles Lakers,True,11,Houston Rockets,21,6,5,0,2,0.528,35.9
921,2004-01-12,8,Anthony Davis,7,Dallas Mavericks,True,4,Charlotte Hornets,37,14,4,0,3,0.442,33.6
922,2008-08-18,10,Russell Westbrook,8,Denver Nuggets,True,16,Miami Heat,26,11,5,4,1,0.558,38.9
923,2007-04-25,1,LeBron James,14,Los Angeles Lakers,False,8,Denver Nuggets,36,10,9,2,3,0.561,32.2
924,2015-04-05,5,Nikola Jokic,8,Denver Nuggets,False,1,Atlanta Hawks,16,7,7,3,2,0.406,36.8
925,2012-12-23,7,Kyrie Irving,7,Dallas Mavericks,True,12,Indiana Pacers,30,10,5,2,0,0.445,30.3
926,2007-08-17,10,Russell Westbrook,8,Denver Nuggets,True,10,Golden State Warriors,11,8,4,3,2,0.557,32.4
927,2011-02-03,3,Jason Tatum,2,Boston Celtics,False,3,Brooklyn Nets,36,3,5,0,2,0.445,30.4
928,2024-05-19,6,Luka Doncic,14,Los Angeles Lakers,False,16,Miami Heat,10,13,8,1,3,0.553,34.1
929,2010-12-10,1,LeBron James,14,Los Angeles Lakers,True,29,Utah Jazz,17,8,4,5,0,0.598,37.2
930,2021-03-20,6,Luka Doncic,14,Los Angeles Lakers,True,19,New Orleans Pelicans,35,13,8,3,3,0.473,32.6
931,2003-02-10,3,Jason Tatum,2,Boston Celtics,True,1,Atlanta Hawks,11,6,9,2,1,0.432,40.3
932,2005-04-01,5,Nikola Jokic,8,Denver Nuggets,False,4,Charlotte Hornets,36,7,4,3,1,0.459,32.0
933,2002-07-29,3,Jason Tatum,2,Boston Celtics,False,30,Washington Wizards,27,12,6,0,3,0.562,38.5
934,2019-01-21,3,Jason Tatum,2,Boston Celtics,True,10,Golden State Warriors,25,10,5,0,1,0.469,34.2
935,2017-11-08,5,Nikola Jokic,8,Denver Nuggets,False,11,Houston Rockets,40,8,7,0,3,0.409,37.7
936,2019-02-07,5,Nikola Jokic,8,Denver Nuggets,False,19,New Orleans Pelicans,34,11,6,4,1,0.459,33.1
937,2021-11-30,4,Jaylen Brown,2,Boston Celtics,True,5,Chicago Bulls,21,12,6,2,3,0.465,40.3
938,2014-12-02,6,Luka Doncic,14,Los Angeles Lakers,True,12,Indiana Pacers,39,4,7,4,2,0.596,39.2
939,2007-07-19,9,Kawhi Leonard,13,LA Clippers,False,25,Portland Trail Blazers,37,10,4,1,3,0.488,36.5
940,2021-12-28,10,Russell Westbrook,8,Denver Nuggets,True,11,Houston Rockets,37,12,10,5,1,0.542,30.5
941,2010-03-15,1,LeBron James,14,Los Angeles Lakers,True,22,Orlando Magic,33,9,5,0,3,0.567,30.3
942,2022-12-06,4,Jaylen Brown,2,Boston Celtics,False,21,Oklahoma City Thunder,38,6,7,1,3,0.421,40.8
943,2016-03-30,8,Anthony Davis,7,Dallas Mavericks,False,28,Toronto Raptors,23,7,8,3,2,0.501,34.1
944,2012-01-04,6,Luka Doncic,14,Los Angeles Lakers,False,3,Brooklyn Nets,30,14,10,3,2,0.406,31.8
945,2009-04-22,4,Jaylen Brown,2,Boston Celtics,True,22,Orlando Magic,24,14,9,3,2,0.435,32.9
946,2020-05-16,5,Nikola Jokic,8,Denver Nuggets,False,30,Washington Wizards,37,15,5,5,3,0.401,37.8
947,2021-06-04,4,Jaylen Brown,2,Boston Celtics,True,5,Chicago Bulls,16,8,5,3,1,0.574,39.1
948,2016-10-01,2,Stephen Curry,10,Golden State Warriors,True,13,LA Clippers,34,8,6,1,2,0.431,34.7
949,2010-09-10,10,Russell Westbrook,8,Denver Nuggets,False,6,Cleveland Cavaliers,27,7,6,3,3,0.409,39.5
950,2024-11-21,2,Stephen Curry,10,Golden State Warriors,False,5,Chicago Bulls,21,12,6,2,1,0.59,32.6
951,2004-03-29,1,LeBron James,14,Los Angeles Lakers,False,1,Atlanta Hawks,23,6,6,4,3,0.483,33.3
952,2022-07-10,9,Kawhi Leonard,13,LA Clippers,False,15,Memphis Grizzlies,22,9,10,1,3,0.522,39.1
953,2020-03-23,2,Stephen Curry,10,Golden State Warriors,True,28,Toronto Raptors,19,12,10,0,1,0.542,31.1
954,2021-05-22,7,Kyrie Irving,7,Dallas Mavericks,True,9,Detroit Pistons,12,10,4,1,1,0.523,37.2
955,2003-10-27,7,Kyrie Irving,7,Dallas Mavericks,False,17,Milwaukee Bucks,24,4,7,4,3,0.416,35.0
956,2001-11-12,2,Stephen Curry,10,Golden State Warriors,False,23,Philadelphia 76ers,36,9,5,3,0,0.581,36.0
957,2019-06-26,7,Kyrie Irving,7,Dallas Mavericks,False,20,New York Knicks,34,5,9,4,0,0.457,33.2
958,2008-03-03,6,Luka Doncic,14,Los Angeles Lakers,False,23,Philadelphia 76ers,35,10,6,4,0,0.429,36.9
959,2012-09-28,5,Nikola Jokic,8,Denver Nuggets,False,6,Cleveland Cavaliers,34,15,8,3,3,0.457,40.5
960,2019-09-28,9,Kawhi Leonard,13,LA Clippers,True,15,Memphis Grizzlies,40,8,3,2,0,0.463,36.4
961,2023-02-21,10,Russell Westbrook,8,Denver Nuggets,False,22,Orlando Magic,39,7,8,5,3,0.513,39.9
962,2000-11-14,3,Jason Tatum,2,Boston Celtics,True,11,Houston Rockets,13,7,7,0,1,0.447,40.7
963,2021-08-26,8,Anthony Davis,7,Dallas Mavericks,True,29,Utah Jazz,16,15,3,3,2,0.465,32.7
964,2019-04-26,2,Stephen Curry,10,Golden State Warriors,False,28,Toronto Raptors,14,3,7,0,0,0.576,39.1
965,2010-08-11,4,Jaylen Brown,2,Boston Celtics,True,4,Charlotte Hornets,16,7,4,3,1,0.423,33.8
966,2000-12-14,2,Stephen Curry,10,Golden State Warriors,False,9,Detroit Pistons,39,12,8,4,0,0.452,36.7
967,2012-01-16,8,Anthony Davis,7,Dallas Mavericks,True,3,Brooklyn Nets,16,14,9,0,3,0.402,30.1
968,2007-10-20,2,Stephen Curry,10,Golden State Warriors,True,26,Sacramento Kings,18,4,7,5,0,0.447,38.0
969,2011-07-24,1,LeBron James,14,Los Angeles Lakers,False,17,Milwaukee Bucks,28,13,10,2,2,0.463,32.5
970,2022-01-20,10,Russell Westbrook,8,Denver Nuggets,False,7,Dallas Mavericks,18,8,4,4,1,0.498,31.4
971,2004-10-28,9,Kawhi Leonard,13,LA Clippers,False,15,Memphis Grizzlies,24,12,3,3,1,0.439,40.8
972,2012-07-02,4,Jaylen Brown,2,Boston Celtics,True,9,Detroit Pistons,13,4,8,2,2,0.471,32.5
973,2005-03-20,8,Anthony Davis,7,Dallas Mavericks,False,10,Golden State Warriors,14,15,10,2,2,0.547,31.7
974,2010-07-24,7,Kyrie Irving,7,Dallas Mavericks,False,10,Golden State Warriors,38,13,5,2,1,0.565,35.4
975,2001-10-19,10,Russell Westbrook,8,Denver Nuggets,False,29,Utah Jazz,17,10,9,4,2,0.546,35.5
976,2013-04-10,3,Jason Tatum,2,Boston Celtics,True,20,New York Knicks,11,11,9,2,3,0.563,35.6
977,2012-01-14,1,LeBron James,14,Los Angeles Lakers,False,12,Indiana Pacers,38,11,3,3,3,0.469,33.0
978,2010-09-28,8,Anthony Davis,7,Dallas Mavericks,False,3,Brooklyn Nets,15,8,7,3,0,0.509,30.3
979,2001-04-13,1,LeBron James,14,Los Angeles Lakers,False,22,Orlando Magic,31,13,9,0,1,0.475,40.6
980,2009-02-13,9,Kawhi Leonard,13,LA Clippers,False,16,Miami Heat,21,11,9,2,0,0.518,31.6
981,2006-03-17,6,Luka Doncic,14,Los Angeles Lakers,False,2,Boston Celtics,34,7,7,0,3,0.511,40.5
982,2013-12-19,3,Jason Tatum,2,Boston Celtics,True,18,Minnesota Timberwolves,19,5,5,3,2,0.412,35.1
983,2002-04-03,3,Jason Tatum,2,Boston Celtics,True,3,Brooklyn Nets,12,11,8,3,3,0.456,33.5
984,2017-07-10,6,Luka Doncic,14,Los Angeles Lakers,True,9,Detroit Pistons,39,6,3,5,2,0.592,31.6
985,2011-03-14,5,Nikola Jokic,8,Denver Nuggets,True,25,Portland Trail Blazers,36,10,8,5,2,0.499,39.0
986,2001-03-21,10,Russell Westbrook,8,Denver Nuggets,True,2,Boston Celtics,22,14,10,1,3,0.412,36.8
987,2009-04-07,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,18,5,5,3,2,0.563,30.4
988,2007-08-23,5,Nikola Jokic,8,Denver Nuggets,False,11,Houston Rockets,13,7,5,4,3,0.491,40.1
989,2009-01-26,3,Jason Tatum,2,Boston Celtics,True,22,Orlando Magic,19,10,8,3,3,0.587,39.4
990,2004-04-23,8,Anthony Davis,7,Dallas Mavericks,True,8,Denver Nuggets,25,12,6,2,2,0.473,34.0
991,2004-04-10,7,Kyrie Irving,7,Dallas Mavericks,True,22,Orlando Magic,36,11,8,3,3,0.566,40.2
992,2012-08-18,6,Luka Doncic,14,Los Angeles Lakers,False,30,Washington Wizards,30,14,4,0,2,0.572,35.5
993,2009-07-02,4,Jaylen Brown,2,Boston Celtics,False,9,Detroit Pistons,22,11,6,5,1,0.461,39.8
994,2004-12-20,9,Kawhi Leonard,13,LA Clippers,False,10,Golden State Warriors,34,8,10,4,3,0.553,35.1
995,2007-12-04,6,Luka Doncic,14,Los Angeles Lakers,True,24,Phoenix Suns,20,3,9,5,0,0.563,39.6
996,2010-06-11,9,Kawhi Leonard,13,LA Clippers,True,22,Orlando Magic,19,4,6,4,0,0.532,31.3
997,2018-09-07,2,Stephen Curry,10,Golden State Warriors,True,7,Dallas Mavericks,16,6,8,1,0,0.58,31.2
998,2020-06-18,5,Nikola Jokic,8,Denver Nuggets,True,18,Minnesota Timberwolves,12,13,10,5,1,0.577,31.3
999,2003-10-23,8,Anthony Davis,7,Dallas Mavericks,True,11,Houston Rockets,10,5,3,2,0,0.561,33.0
1000,2025-04-01,6,Luka Doncic,14,Los Angeles Lakers,False,27,San Antonio Spurs,33,12,3,5,1,0.594,37.3
1001,2024-10-12,9,Kawhi Leonard,13,LA Clippers,True,5,Chicago Bulls,21,9,9,5,2,0.457,30.6
1002,2025-04-04,8,Anthony Davis,7,Dallas Mavericks,False,14,Los Angeles Lakers,18,10,8,1,0,0.582,39.9
1003,2024-10-22,1,LeBron James,14,Los Angeles Lakers,True,27,San Antonio Spurs,35,14,4,1,2,0.416,38.7
1004,2025-01-31,4,Jaylen Brown,2,Boston Celtics,False,7,Dallas Mavericks,26,4,3,3,2,0.527,38.8
1005,2025-02-03,8,Anthony Davis,7,Dallas Mavericks,False,26,Sacramento Kings,12,11,4,1,0,0.563,37.4
1006,2024-11-15,7,Kyrie Irving,7,Dallas Mavericks,False,11,Houston Rockets,11,3,8,3,1,0.545,40.5
1007,2025-01-05,5,Nikola Jokic,8,Denver Nuggets,False,12,Indiana Pacers,25,9,6,0,3,0.456,30.1
1008,2024-10-15,9,Kawhi Leonard,13,LA Clippers,True,11,Houston Rockets,27,10,5,5,2,0.576,35.4
1009,2025-01-10,5,Nikola Jokic,8,Denver Nuggets,False,12,Indiana Pacers,35,10,5,1,0,0.491,31.0
1010,2025-01-30,3,Jason Tatum,2,Boston Celtics,True,12,Indiana Pacers,11,6,4,4,1,0.591,34.6
1011,2024-10-30,9,Kawhi Leonard,13,LA Clippers,True,28,Toronto Raptors,18,6,4,0,2,0.51,36.6
1012,2025-01-17,3,Jason Tatum,2,Boston Celtics,False,6,Cleveland Cavaliers,40,12,3,1,3,0.592,37.2
1013,2025-01-06,10,Russell Westbrook,8,Denver Nuggets,True,9,Detroit Pistons,27,15,8,5,1,0.403,38.7
1014,2024-11-15,4,Jaylen Brown,2,Boston Celtics,True,16,Miami Heat,24,10,4,3,1,0.465,38.5
1015,2024-11-12,7,Kyrie Irving,7,Dallas Mavericks,True,24,Phoenix Suns,10,13,8,0,0,0.499,35.6
1016,2025-03-23,5,Nikola Jokic,8,Denver Nuggets,True,10,Golden State Warriors,28,6,6,0,0,0.503,31.5
1017,2024-12-07,7,Kyrie Irving,7,Dallas Mavericks,True,10,Golden State Warriors,23,5,5,4,3,0.41,36.8
1018,2025-02-01,9,Kawhi Leonard,13,LA Clippers,True,15,Memphis Grizzlies,18,8,4,5,1,0.553,38.5
1019,2024-12-19,7,Kyrie Irving,7,Dallas Mavericks,False,28,Toronto Raptors,15,11,10,0,1,0.489,38.5
1020,2024-12-17,10,Russell Westbrook,8,Denver Nuggets,True,11,Houston Rockets,26,10,7,1,3,0.456,40.8
1021,2025-01-28,3,Jason Tatum,2,Boston Celtics,True,18,Minnesota Timberwolves,30,6,4,2,3,0.48,31.6
1022,2024-11-27,6,Luka Doncic,14,Los Angeles Lakers,False,10,Golden State Warriors,25,5,9,2,0,0.497,31.1
1023,2025-03-26,2,Stephen Curry,10,Golden State Warriors,True,15,Memphis Grizzlies,39,15,4,0,0,0.456,33.8
1024,2024-09-26,4,Jaylen Brown,2,Boston Celtics,False,7,Dallas Mavericks,35,8,6,4,3,0.474,32.2
1025,2025-01-28,6,Luka Doncic,14,Los Angeles Lakers,True,18,Minnesota Timberwolves,22,10,5,0,2,0.487,37.6
1026,2024-10-20,10,Russell Westbrook,8,Denver Nuggets,False,21,Oklahoma City Thunder,35,4,7,4,1,0.542,34.5
1027,2025-01-15,3,Jason Tatum,2,Boston Celtics,True,18,Minnesota Timberwolves,29,4,5,2,3,0.487,38.5
1028,2024-12-06,7,Kyrie Irving,7,Dallas Mavericks,True,21,Oklahoma City Thunder,12,3,3,3,2,0.558,33.9
1029,2025-03-21,1,LeBron James,14,Los Angeles Lakers,False,19,New Orleans Pelicans,12,6,3,0,3,0.596,33.4
1030,2024-10-16,1,LeBron James,14,Los Angeles Lakers,True,28,Toronto Raptors,36,15,8,4,0,0.409,33.3
1031,2024-10-23,9,Kawhi Leonard,13,LA Clippers,False,2,Boston Celtics,26,11,5,2,3,0.417,39.0
1032,2025-02-04,1,LeBron James,14,Los Angeles Lakers,True,21,Oklahoma City Thunder,16,13,5,0,3,0.541,40.0
1033,2025-02-27,6,Luka Doncic,14,Los Angeles Lakers,True,26,Sacramento Kings,17,7,6,2,0,0.464,38.3
1034,2025-01-04,2,Stephen Curry,10,Golden State Warriors,True,1,Atlanta Hawks,16,13,6,0,0,0.59,38.1
1035,2024-11-12,10,Russell Westbrook,8,Denver Nuggets,False,17,Milwaukee Bucks,27,7,3,4,2,0.487,40.4
1036,2024-11-18,2,Stephen Curry,10,Golden State Warriors,True,1,Atlanta Hawks,14,3,4,0,1,0.539,35.1
1037,2024-10-15,4,Jaylen Brown,2,Boston Celtics,True,10,Golden State Warriors,20,3,6,1,3,0.42,38.0
1038,2025-04-05,6,Luka Doncic,14,Los Angeles Lakers,True,20,New York Knicks,10,12,8,1,3,0.459,39.9
1039,2024-12-26,2,Stephen Curry,10,Golden State Warriors,False,13,LA Clippers,36,7,8,0,1,0.566,34.3
1040,2024-11-27,3,Jason Tatum,2,Boston Celtics,True,15,Memphis Grizzlies,10,7,3,4,1,0.58,39.6
1041,2025-01-09,10,Russell Westbrook,8,Denver Nuggets,True,10,Golden State Warriors,40,9,10,1,2,0.493,33.9
1042,2025-02-23,7,Kyrie Irving,7,Dallas Mavericks,False,30,Washington Wizards,33,10,8,4,0,0.454,39.3
1043,2024-10-28,6,Luka Doncic,14,Los Angeles Lakers,True,12,Indiana Pacers,23,10,9,0,2,0.513,37.3
1044,2025-02-08,9,Kawhi Leonard,13,LA Clippers,True,20,New York Knicks,11,14,3,2,0,0.516,37.4
1045,2024-10-12,10,Russell Westbrook,8,Denver Nuggets,True,10,Golden State Warriors,37,15,4,4,1,0.573,40.5
1046,2025-03-04,5,Nikola Jokic,8,Denver Nuggets,False,14,Los Angeles Lakers,37,13,9,4,3,0.45,37.5
1047,2024-10-14,9,Kawhi Leonard,13,LA Clippers,False,23,Philadelphia 76ers,31,3,7,5,0,0.442,38.4
1048,2025-01-13,1,LeBron James,14,Los Angeles Lakers,False,10,Golden State Warriors,16,14,7,2,2,0.588,39.5
1049,2024-11-18,4,Jaylen Brown,2,Boston Celtics,False,20,New York Knicks,14,12,10,4,2,0.595,35.4
1050,2025-01-22,6,Luka Doncic,14,Los Angeles Lakers,True,23,Philadelphia 76ers,14,13,4,2,3,0.488,33.9
1051,2025-01-03,6,Luka Doncic,14,Los Angeles Lakers,False,6,Cleveland Cavaliers,26,7,4,2,0,0.478,35.8
1052,2025-01-21,3,Jason Tatum,2,Boston Celtics,False,28,Toronto Raptors,11,13,7,0,1,0.494,32.2
1053,2025-01-28,3,Jason Tatum,2,Boston Celtics,True,19,New Orleans Pelicans,14,12,7,4,0,0.433,36.1
1054,2024-11-08,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,33,9,8,1,3,0.469,37.2
1055,2024-10-03,7,Kyrie Irving,7,Dallas Mavericks,True,28,Toronto Raptors,34,9,9,3,1,0.559,38.9
1056,2025-03-19,4,Jaylen Brown,2,Boston Celtics,True,25,Portland Trail Blazers,28,13,5,4,1,0.564,30.5
1057,2025-02-15,2,Stephen Curry,10,Golden State Warriors,True,3,Brooklyn Nets,16,10,9,5,2,0.445,33.8
1058,2025-03-15,6,Luka Doncic,14,Los Angeles Lakers,True,21,Oklahoma City Thunder,21,12,9,4,0,0.405,36.9
1059,2025-03-05,1,LeBron James,14,Los Angeles Lakers,False,24,Phoenix Suns,28,13,8,5,1,0.461,38.8
1060,2024-11-04,9,Kawhi Leonard,13,LA Clippers,True,9,Detroit Pistons,17,7,3,3,0,0.486,34.4
1061,2025-02-09,8,Anthony Davis,7,Dallas Mavericks,True,5,Chicago Bulls,31,6,9,0,1,0.403,37.7
1062,2025-01-04,10,Russell Westbrook,8,Denver Nuggets,False,28,Toronto Raptors,35,12,5,4,2,0.549,38.5
1063,2025-01-22,6,Luka Doncic,14,Los Angeles Lakers,True,21,Oklahoma City Thunder,29,14,10,5,1,0.556,40.4
1064,2025-02-24,6,Luka Doncic,14,Los Angeles Lakers,False,9,Detroit Pistons,34,14,10,2,0,0.417,35.1
1065,2025-01-04,3,Jason Tatum,2,Boston Celtics,True,1,Atlanta Hawks,40,12,7,1,2,0.49,33.0
1066,2024-11-19,1,LeBron James,14,Los Angeles Lakers,True,3,Brooklyn Nets,13,13,9,2,0,0.405,33.0
1067,2024-12-09,2,Stephen Curry,10,Golden State Warriors,True,7,Dallas Mavericks,15,8,3,1,0,0.465,33.2
1068,2024-10-16,1,LeBron James,14,Los Angeles Lakers,True,28,Toronto Raptors,13,15,7,3,0,0.486,36.5
1069,2024-10-13,10,Russell Westbrook,8,Denver Nuggets,True,23,Philadelphia 76ers,28,13,6,5,3,0.446,33.6
1070,2025-01-25,10,Russell Westbrook,8,Denver Nuggets,False,10,Golden State Warriors,13,7,9,4,0,0.545,34.6
1071,2024-11-12,10,Russell Westbrook,8,Denver Nuggets,False,22,Orlando Magic,22,9,3,5,0,0.47,35.1
1072,2024-11-20,6,Luka Doncic,14,Los Angeles Lakers,False,4,Charlotte Hornets,31,4,4,5,1,0.52,40.8
1073,2025-03-28,5,Nikola Jokic,8,Denver Nuggets,True,3,Brooklyn Nets,10,10,3,5,0,0.434,32.7
1074,2024-10-01,10,Russell Westbrook,8,Denver Nuggets,True,29,Utah Jazz,20,4,5,3,1,0.466,40.6
1075,2025-03-11,5,Nikola Jokic,8,Denver Nuggets,True,16,Miami Heat,28,15,3,2,0,0.52,32.1
1076,2024-10-02,6,Luka Doncic,14,Los Angeles Lakers,True,26,Sacramento Kings,20,15,3,0,2,0.538,35.4
1077,2024-12-10,1,LeBron James,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,10,9,7,0,1,0.585,39.5
1078,2024-10-01,5,Nikola Jokic,8,Denver Nuggets,False,14,Los Angeles Lakers,19,9,6,1,0,0.475,32.1
1079,2024-11-30,9,Kawhi Leonard,13,LA Clippers,True,26,Sacramento Kings,32,15,9,1,2,0.473,32.0
1080,2025-03-09,3,Jason Tatum,2,Boston Celtics,False,3,Brooklyn Nets,32,11,5,2,3,0.525,36.6
1081,2025-03-05,6,Luka Doncic,14,Los Angeles Lakers,False,19,New Orleans Pelicans,34,15,7,1,1,0.454,32.3
1082,2025-03-10,1,LeBron James,14,Los Angeles Lakers,False,15,Memphis Grizzlies,11,12,4,1,1,0.413,36.8
1083,2025-02-08,1,LeBron James,14,Los Angeles Lakers,True,5,Chicago Bulls,10,3,8,1,1,0.545,38.4
1084,2025-02-03,6,Luka Doncic,14,Los Angeles Lakers,False,1,Atlanta Hawks,32,8,3,0,2,0.451,36.0
1085,2024-11-05,8,Anthony Davis,7,Dallas Mavericks,False,3,Brooklyn Nets,34,11,9,5,2,0.563,33.2
1086,2024-10-03,3,Jason Tatum,2,Boston Celtics,True,19,New Orleans Pelicans,29,4,4,5,1,0.545,32.5
1087,2025-02-07,9,Kawhi Leonard,13,LA Clippers,True,12,Indiana Pacers,35,11,5,3,1,0.53,33.0
1088,2025-01-21,9,Kawhi Leonard,13,LA Clippers,True,30,Washington Wizards,38,10,6,5,1,0.567,40.8
1089,2025-04-01,5,Nikola Jokic,8,Denver Nuggets,False,2,Boston Celtics,15,7,7,0,2,0.427,30.8
1090,2024-12-19,10,Russell Westbrook,8,Denver Nuggets,False,9,Detroit Pistons,13,4,9,1,2,0.413,31.3
1091,2025-03-28,7,Kyrie Irving,7,Dallas Mavericks,False,6,Cleveland Cavaliers,38,13,8,1,1,0.4,39.0
1092,2024-10-08,9,Kawhi Leonard,13,LA Clippers,False,19,New Orleans Pelicans,28,7,8,3,1,0.414,30.4
1093,2025-01-02,4,Jaylen Brown,2,Boston Celtics,False,17,Milwaukee Bucks,34,8,5,4,1,0.504,35.9
1094,2025-02-15,1,LeBron James,14,Los Angeles Lakers,True,20,New York Knicks,26,15,8,2,3,0.439,33.0
1095,2024-10-01,5,Nikola Jokic,8,Denver Nuggets,True,3,Brooklyn Nets,21,7,10,4,3,0.591,39.1
1096,2024-09-27,2,Stephen Curry,10,Golden State Warriors,False,15,Memphis Grizzlies,39,7,6,0,2,0.426,35.8
1097,2025-01-11,10,Russell Westbrook,8,Denver Nuggets,False,3,Brooklyn Nets,29,4,8,3,2,0.532,40.3
1098,2025-01-30,10,Russell Westbrook,8,Denver Nuggets,False,2,Boston Celtics,28,8,4,4,0,0.582,39.7
1099,2024-10-29,1,LeBron James,14,Los Angeles Lakers,True,20,New York Knicks,18,14,4,0,3,0.437,40.9
1100,2025-03-19,3,Jason Tatum,2,Boston Celtics,True,14,Los Angeles Lakers,24,3,3,2,0,0.529,32.4
1101,2024-11-29,4,Jaylen Brown,2,Boston Celtics,True,24,Phoenix Suns,33,7,10,3,2,0.583,34.7
1102,2024-11-14,6,Luka Doncic,14,Los Angeles Lakers,False,16,Miami Heat,20,14,10,2,0,0.532,36.6
1103,2024-10-09,10,Russell Westbrook,8,Denver Nuggets,False,3,Brooklyn Nets,26,6,3,5,3,0.451,33.7
1104,2025-02-14,9,Kawhi Leonard,13,LA Clippers,False,19,New Orleans Pelicans,23,12,4,0,0,0.518,30.8
1105,2025-03-21,10,Russell Westbrook,8,Denver Nuggets,False,10,Golden State Warriors,35,14,3,4,3,0.453,38.6
1106,2024-11-08,1,LeBron James,14,Los Angeles Lakers,True,4,Charlotte Hornets,11,5,8,0,3,0.441,30.1
1107,2025-02-10,6,Luka Doncic,14,Los Angeles Lakers,True,29,Utah Jazz,10,5,4,2,0,0.489,38.6
1108,2024-10-06,1,LeBron James,14,Los Angeles Lakers,True,1,Atlanta Hawks,29,10,5,3,1,0.448,32.7
1109,2025-03-13,9,Kawhi Leonard,13,LA Clippers,True,21,Oklahoma City Thunder,13,13,7,3,1,0.407,34.0
1110,2025-03-19,10,Russell Westbrook,8,Denver Nuggets,True,18,Minnesota Timberwolves,27,10,7,3,0,0.534,30.2
1111,2025-04-05,1,LeBron James,14,Los Angeles Lakers,False,9,Detroit Pistons,40,4,7,4,3,0.456,34.6
1112,2025-02-21,3,Jason Tatum,2,Boston Celtics,True,5,Chicago Bulls,15,14,3,0,0,0.541,33.7
1113,2025-03-27,4,Jaylen Brown,2,Boston Celtics,True,13,LA Clippers,10,4,9,1,1,0.59,33.1
1114,2025-02-12,2,Stephen Curry,10,Golden State Warriors,False,16,Miami Heat,35,11,10,5,0,0.478,34.1
1115,2025-01-28,4,Jaylen Brown,2,Boston Celtics,True,13,LA Clippers,38,7,9,4,1,0.417,30.5
